name,age,city,salary
Ali,,Chennai,
Rahul,24.0,Hyderabad,70000.0
Rahul,21.0,Pune,
Sara,22.0,,40000.0
Sara,,Delhi,50000.0
Rahul,24.0,Delhi,40000.0
Priya,23.0,,50000.0
Aisha,20.0,,40000.0
Daniyal,24.0,Pune,60000.0
Sara,21.0,Mumbai,70000.0
Aisha,24.0,Chennai,40000.0
Sara,,Hyderabad,
Aisha,21.0,Chennai,
Aisha,25.0,Delhi,60000.0
Daniyal,22.0,Delhi,
Sara,22.0,,60000.0
Priya,22.0,Bangalore,
Sara,20.0,Mumbai,
Karan,22.0,Mumbai,40000.0
Karan,23.0,,40000.0
Sara,24.0,Chennai,70000.0
Aisha,,Delhi,40000.0
Karan,,,40000.0
Ali,21.0,Delhi,40000.0
Aisha,24.0,Mumbai,60000.0
Karan,,Chennai,70000.0
Karan,23.0,,50000.0
Karan,21.0,Pune,70000.0
Karan,24.0,Pune,50000.0
Ali,24.0,Delhi,
Karan,20.0,Mumbai,40000.0
Priya,23.0,Chennai,
Sara,23.0,,70000.0
Ali,21.0,,50000.0
Karan,25.0,Chennai,40000.0
Daniyal,,Mumbai,40000.0
Aisha,,Chennai,40000.0
Priya,22.0,Pune,60000.0
Daniyal,20.0,,50000.0
John,24.0,,60000.0
Ali,23.0,Pune,
Rahul,22.0,Pune,60000.0
Rahul,20.0,Hyderabad,
Rahul,21.0,Mumbai,40000.0
Daniyal,21.0,Mumbai,50000.0
Karan,21.0,Bangalore,50000.0
Rahul,25.0,Delhi,40000.0
Ali,25.0,Hyderabad,60000.0
Karan,24.0,Chennai,70000.0
John,24.0,Delhi,50000.0
Ali,,Mumbai,50000.0
Priya,,Bangalore,50000.0
Karan,23.0,Mumbai,
Sara,24.0,Delhi,40000.0
Karan,21.0,Hyderabad,70000.0
Priya,20.0,Delhi,70000.0
Sara,21.0,Mumbai,
Daniyal,21.0,Pune,50000.0
Karan,22.0,Mumbai,50000.0
Karan,22.0,Bangalore,60000.0
Aisha,22.0,Hyderabad,50000.0
Daniyal,20.0,Pune,70000.0
Rahul,24.0,Pune,50000.0
Karan,23.0,Bangalore,50000.0
Ali,23.0,Bangalore,70000.0
Daniyal,22.0,Delhi,
Daniyal,,Chennai,50000.0
Karan,21.0,Mumbai,50000.0
Rahul,21.0,Mumbai,40000.0
Daniyal,21.0,Hyderabad,40000.0
Aisha,20.0,Bangalore,40000.0
Ali,21.0,,60000.0
Daniyal,23.0,Delhi,70000.0
Aisha,22.0,Hyderabad,50000.0
Aisha,,Mumbai,50000.0
Priya,22.0,Hyderabad,70000.0
Priya,23.0,Hyderabad,40000.0
John,24.0,Pune,60000.0
Daniyal,,Pune,
Rahul,22.0,Bangalore,50000.0
Rahul,20.0,Delhi,70000.0
Daniyal,20.0,,50000.0
Priya,22.0,Pune,50000.0
Aisha,20.0,Chennai,
John,21.0,Bangalore,40000.0
Priya,24.0,Chennai,40000.0
Sara,22.0,Hyderabad,
Ali,20.0,Chennai,50000.0
Aisha,25.0,Chennai,
Priya,21.0,Delhi,40000.0
John,23.0,Chennai,70000.0
Sara,20.0,Pune,70000.0
John,25.0,Hyderabad,
Aisha,20.0,Pune,60000.0
Priya,20.0,Bangalore,40000.0
Priya,20.0,Chennai,40000.0
Ali,22.0,Chennai,40000.0
Aisha,,Pune,40000.0
Priya,,,70000.0
Priya,24.0,Pune,40000.0
Ali,25.0,Bangalore,70000.0
Ali,21.0,,
Priya,22.0,Hyderabad,50000.0
John,,Hyderabad,70000.0
Rahul,21.0,Chennai,
Ali,22.0,Chennai,70000.0
Daniyal,22.0,Chennai,
Rahul,23.0,Chennai,60000.0
Priya,22.0,,70000.0
Daniyal,25.0,Delhi,70000.0
Ali,23.0,Hyderabad,60000.0
Priya,20.0,Pune,
Ali,,Hyderabad,50000.0
Sara,22.0,Chennai,70000.0
Daniyal,24.0,Pune,60000.0
Karan,25.0,Chennai,40000.0
Aisha,20.0,Chennai,
Ali,22.0,Delhi,40000.0
Daniyal,,Chennai,60000.0
Aisha,21.0,Bangalore,50000.0
Daniyal,21.0,Bangalore,50000.0
Rahul,23.0,Hyderabad,40000.0
Karan,23.0,,70000.0
Aisha,20.0,Delhi,60000.0
Ali,21.0,,40000.0
Priya,23.0,Hyderabad,40000.0
Sara,24.0,Pune,50000.0
Daniyal,,Chennai,50000.0
Rahul,20.0,Bangalore,40000.0
Karan,23.0,,40000.0
Daniyal,24.0,,
Ali,,Bangalore,40000.0
Sara,23.0,Hyderabad,60000.0
Karan,21.0,Bangalore,60000.0
Priya,21.0,,40000.0
Karan,24.0,,40000.0
Daniyal,20.0,Delhi,40000.0
Sara,24.0,Chennai,50000.0
John,20.0,Delhi,70000.0
John,,Hyderabad,
Daniyal,25.0,Hyderabad,70000.0
Karan,25.0,Mumbai,
Ali,20.0,Pune,60000.0
Aisha,25.0,Delhi,50000.0
Aisha,21.0,Bangalore,50000.0
Daniyal,23.0,Hyderabad,40000.0
Karan,22.0,,50000.0
Aisha,25.0,Bangalore,50000.0
Rahul,21.0,Pune,70000.0
Aisha,23.0,Pune,70000.0
Aisha,,Delhi,40000.0
John,21.0,Chennai,40000.0
Priya,24.0,Bangalore,70000.0
Aisha,25.0,Mumbai,60000.0
Aisha,23.0,Mumbai,40000.0
Priya,21.0,Delhi,40000.0
Karan,25.0,Bangalore,50000.0
Aisha,25.0,Delhi,
Sara,,Delhi,
Rahul,20.0,Bangalore,70000.0
Karan,20.0,Mumbai,60000.0
Ali,,Bangalore,40000.0
Daniyal,21.0,Delhi,60000.0
Ali,20.0,Chennai,70000.0
Daniyal,20.0,Chennai,40000.0
Aisha,25.0,Pune,40000.0
Karan,20.0,Pune,70000.0
Aisha,24.0,Hyderabad,60000.0
Aisha,23.0,Mumbai,70000.0
Sara,25.0,Hyderabad,50000.0
John,20.0,Hyderabad,60000.0
Ali,22.0,Pune,50000.0
Rahul,24.0,Mumbai,40000.0
Ali,21.0,Delhi,70000.0
Ali,22.0,Delhi,60000.0
Karan,23.0,Mumbai,
Aisha,22.0,Chennai,
Sara,20.0,Pune,40000.0
Sara,23.0,Mumbai,70000.0
Rahul,21.0,Delhi,70000.0
Daniyal,24.0,,70000.0
Aisha,22.0,Pune,40000.0
Sara,,Hyderabad,70000.0
Aisha,21.0,Pune,60000.0
Sara,24.0,Delhi,50000.0
Priya,24.0,Bangalore,70000.0
Karan,24.0,Mumbai,
Daniyal,22.0,Delhi,70000.0
Priya,22.0,Chennai,50000.0
Ali,25.0,,50000.0
John,25.0,Chennai,70000.0
Rahul,22.0,Delhi,70000.0
John,21.0,,70000.0
Daniyal,,Mumbai,40000.0
Karan,23.0,Delhi,40000.0
Ali,21.0,Pune,
Daniyal,20.0,Delhi,60000.0
Ali,21.0,Hyderabad,40000.0
Aisha,21.0,Mumbai,
Rahul,22.0,Mumbai,50000.0
Rahul,25.0,Hyderabad,60000.0
Sara,24.0,Chennai,60000.0
Karan,21.0,Bangalore,70000.0
Sara,21.0,Hyderabad,50000.0
Daniyal,21.0,Hyderabad,40000.0
Sara,25.0,,50000.0
Sara,24.0,Delhi,50000.0
Ali,23.0,Pune,70000.0
Sara,24.0,Hyderabad,40000.0
Priya,25.0,,70000.0
Sara,,Delhi,50000.0
Daniyal,22.0,,50000.0
Aisha,20.0,Hyderabad,70000.0
Sara,22.0,Delhi,40000.0
Aisha,24.0,Chennai,50000.0
John,25.0,Mumbai,
Aisha,21.0,Hyderabad,50000.0
John,24.0,Mumbai,40000.0
Karan,24.0,Mumbai,50000.0
Daniyal,21.0,,
Sara,21.0,Delhi,40000.0
John,21.0,Hyderabad,70000.0
Priya,20.0,Mumbai,70000.0
Karan,23.0,Chennai,70000.0
Karan,22.0,Delhi,50000.0
Aisha,22.0,Chennai,50000.0
John,22.0,Mumbai,60000.0
Karan,23.0,Hyderabad,50000.0
Ali,25.0,Pune,60000.0
Rahul,25.0,,40000.0
Priya,21.0,Hyderabad,50000.0
Priya,,Bangalore,40000.0
Aisha,20.0,Hyderabad,70000.0
Priya,20.0,Mumbai,
Priya,23.0,,70000.0
Karan,21.0,Pune,70000.0
Sara,23.0,Pune,50000.0
Priya,22.0,Mumbai,40000.0
Ali,23.0,,
Rahul,25.0,Hyderabad,60000.0
Rahul,25.0,Delhi,60000.0
Aisha,21.0,,70000.0
Daniyal,20.0,Chennai,70000.0
Ali,25.0,,40000.0
Sara,20.0,Chennai,60000.0
Ali,25.0,Hyderabad,60000.0
Aisha,24.0,Pune,50000.0
Priya,22.0,Bangalore,70000.0
Rahul,25.0,Bangalore,
John,20.0,Mumbai,60000.0
Sara,21.0,Delhi,60000.0
Sara,23.0,Hyderabad,60000.0
Daniyal,,Hyderabad,40000.0
Karan,20.0,,40000.0
John,21.0,Mumbai,50000.0
Priya,,Chennai,70000.0
John,,,
Daniyal,24.0,,70000.0
Sara,21.0,Bangalore,70000.0
Karan,,Pune,50000.0
Sara,21.0,Hyderabad,50000.0
Rahul,24.0,Pune,
Daniyal,21.0,Chennai,70000.0
Sara,23.0,Hyderabad,50000.0
Rahul,24.0,Delhi,70000.0
Karan,21.0,Mumbai,
John,,,70000.0
Priya,,Bangalore,70000.0
Karan,20.0,Hyderabad,
Rahul,25.0,Delhi,40000.0
Karan,21.0,,40000.0
John,25.0,Pune,70000.0
Rahul,24.0,Hyderabad,60000.0
Daniyal,20.0,Bangalore,70000.0
Rahul,22.0,Delhi,70000.0
Ali,24.0,Mumbai,70000.0
John,25.0,Chennai,70000.0
Rahul,25.0,Bangalore,70000.0
Ali,25.0,Bangalore,70000.0
Rahul,24.0,Chennai,
Sara,24.0,Bangalore,40000.0
Karan,25.0,Pune,40000.0
Karan,23.0,Hyderabad,60000.0
John,,Chennai,50000.0
Daniyal,24.0,Hyderabad,50000.0
Sara,24.0,Mumbai,40000.0
Ali,,Delhi,
Priya,23.0,Chennai,40000.0
Daniyal,25.0,Delhi,60000.0
Sara,22.0,,50000.0
Karan,24.0,Pune,40000.0
Ali,25.0,Delhi,60000.0
Sara,25.0,Mumbai,50000.0
Aisha,25.0,,50000.0
Ali,,,
Aisha,25.0,,70000.0
Daniyal,,Bangalore,60000.0
Karan,,Pune,
Ali,24.0,Pune,50000.0
Karan,25.0,Pune,
Ali,22.0,Chennai,50000.0
Rahul,22.0,Delhi,
John,25.0,Delhi,70000.0
Aisha,23.0,Delhi,40000.0
Aisha,20.0,Hyderabad,
John,,Hyderabad,70000.0
Karan,25.0,Pune,40000.0
Daniyal,22.0,Mumbai,40000.0
Priya,25.0,Mumbai,40000.0
Sara,25.0,Hyderabad,
John,24.0,Pune,
Rahul,,Bangalore,50000.0
Priya,21.0,Delhi,70000.0
Karan,22.0,Mumbai,50000.0
Priya,21.0,Bangalore,50000.0
Sara,23.0,Hyderabad,
Priya,23.0,Delhi,
Ali,25.0,Hyderabad,70000.0
Sara,25.0,Pune,50000.0
John,,Mumbai,70000.0
Ali,21.0,Delhi,60000.0
Rahul,23.0,,60000.0
Ali,23.0,Hyderabad,70000.0
Daniyal,20.0,,
Sara,20.0,Chennai,50000.0
Aisha,21.0,Pune,60000.0
Sara,21.0,Hyderabad,50000.0
Ali,21.0,,70000.0
Ali,,,60000.0
John,21.0,Mumbai,50000.0
Daniyal,,Mumbai,40000.0
Rahul,23.0,Chennai,70000.0
Ali,,Hyderabad,50000.0
Aisha,24.0,,50000.0
Sara,25.0,,50000.0
Sara,20.0,Hyderabad,50000.0
Priya,20.0,Chennai,70000.0
Sara,,Hyderabad,
Ali,23.0,Bangalore,50000.0
Ali,21.0,,70000.0
Daniyal,23.0,Delhi,50000.0
Rahul,24.0,Chennai,40000.0
Karan,23.0,Hyderabad,
Priya,23.0,Delhi,
Aisha,23.0,Hyderabad,40000.0
Rahul,20.0,Pune,70000.0
Daniyal,,Mumbai,50000.0
John,22.0,Delhi,40000.0
Daniyal,21.0,,50000.0
Priya,,Pune,70000.0
Rahul,24.0,Hyderabad,60000.0
Ali,20.0,,60000.0
John,24.0,Bangalore,
Aisha,20.0,Delhi,40000.0
Priya,23.0,Mumbai,
Priya,22.0,Chennai,50000.0
John,20.0,Delhi,40000.0
Karan,22.0,Mumbai,
Sara,24.0,Mumbai,60000.0
Aisha,21.0,,
Karan,25.0,Hyderabad,40000.0
Sara,22.0,Hyderabad,
Karan,24.0,Chennai,
Karan,,Bangalore,50000.0
Daniyal,23.0,Pune,70000.0
Priya,24.0,Hyderabad,60000.0
John,,Delhi,70000.0
Karan,24.0,Bangalore,60000.0
Aisha,,,70000.0
Daniyal,20.0,Pune,50000.0
Daniyal,20.0,Hyderabad,50000.0
Karan,23.0,Pune,60000.0
Sara,23.0,Chennai,50000.0
Priya,21.0,Mumbai,50000.0
Daniyal,25.0,Hyderabad,70000.0
Rahul,21.0,Hyderabad,
Daniyal,,,70000.0
Daniyal,22.0,Delhi,60000.0
Aisha,24.0,,60000.0
Karan,24.0,Bangalore,70000.0
Ali,25.0,,50000.0
Daniyal,20.0,Bangalore,
Rahul,,Mumbai,
Daniyal,20.0,Bangalore,70000.0
John,23.0,Chennai,70000.0
Rahul,22.0,Pune,50000.0
John,21.0,Pune,40000.0
Ali,25.0,Mumbai,60000.0
Sara,25.0,,60000.0
Karan,21.0,Delhi,40000.0
Aisha,20.0,Pune,
Priya,23.0,Bangalore,60000.0
Ali,25.0,Mumbai,50000.0
Priya,,,60000.0
Rahul,24.0,Chennai,50000.0
John,22.0,Hyderabad,60000.0
Daniyal,24.0,Hyderabad,60000.0
Daniyal,25.0,,60000.0
Rahul,20.0,Chennai,40000.0
Daniyal,25.0,Delhi,60000.0
Daniyal,22.0,Pune,60000.0
Ali,20.0,Chennai,70000.0
Aisha,20.0,Delhi,60000.0
Aisha,21.0,Bangalore,70000.0
Priya,20.0,Delhi,50000.0
Rahul,24.0,,70000.0
Karan,24.0,Delhi,70000.0
Karan,20.0,Delhi,
Karan,,Hyderabad,40000.0
Ali,24.0,Hyderabad,50000.0
Priya,21.0,Bangalore,70000.0
Karan,22.0,Chennai,70000.0
John,21.0,Delhi,40000.0
Ali,,Hyderabad,40000.0
Ali,,,60000.0
Ali,,Hyderabad,40000.0
Rahul,25.0,Pune,
John,25.0,Bangalore,40000.0
John,23.0,,40000.0
Aisha,25.0,,
John,,Pune,50000.0
Daniyal,20.0,Bangalore,
Aisha,25.0,Bangalore,
John,25.0,Chennai,60000.0
Priya,,Hyderabad,70000.0
Daniyal,21.0,Delhi,60000.0
John,23.0,Pune,
Aisha,24.0,Chennai,40000.0
Priya,22.0,Pune,60000.0
Karan,23.0,,40000.0
Priya,21.0,Hyderabad,40000.0
Priya,21.0,Mumbai,
Sara,21.0,Delhi,40000.0
Ali,21.0,Chennai,50000.0
Ali,24.0,Hyderabad,50000.0
Aisha,25.0,Bangalore,60000.0
Priya,24.0,Pune,60000.0
Rahul,21.0,Hyderabad,60000.0
John,,Hyderabad,
Sara,,Mumbai,40000.0
Daniyal,24.0,,
Aisha,21.0,Mumbai,50000.0
Priya,22.0,Bangalore,50000.0
Ali,25.0,Chennai,70000.0
Daniyal,25.0,Chennai,70000.0
Daniyal,24.0,,
John,22.0,Pune,
Sara,21.0,Hyderabad,70000.0
John,24.0,Hyderabad,70000.0
Ali,24.0,Chennai,60000.0
Karan,21.0,Mumbai,
John,25.0,Bangalore,70000.0
Aisha,24.0,Bangalore,60000.0
Rahul,22.0,Mumbai,60000.0
Karan,25.0,Pune,60000.0
Aisha,22.0,Chennai,40000.0
John,22.0,Mumbai,40000.0
Priya,21.0,Hyderabad,60000.0
Ali,20.0,Mumbai,50000.0
Aisha,22.0,Mumbai,60000.0
Sara,25.0,Bangalore,
Ali,24.0,Bangalore,60000.0
Aisha,23.0,Hyderabad,50000.0
Daniyal,24.0,Hyderabad,40000.0
Rahul,21.0,Delhi,50000.0
Karan,25.0,Pune,70000.0
Sara,20.0,Mumbai,70000.0
John,24.0,Chennai,50000.0
Daniyal,25.0,Delhi,60000.0
Ali,24.0,,
Sara,25.0,Delhi,40000.0
John,20.0,Chennai,
Daniyal,22.0,Mumbai,40000.0
Aisha,22.0,Mumbai,
John,24.0,Chennai,
Aisha,23.0,Bangalore,70000.0
Ali,21.0,Chennai,
Priya,25.0,Bangalore,40000.0
Aisha,25.0,Pune,50000.0
Ali,20.0,,50000.0
Sara,24.0,Chennai,50000.0
Sara,22.0,Bangalore,50000.0
Rahul,22.0,Hyderabad,40000.0
Daniyal,24.0,Chennai,40000.0
Rahul,,Bangalore,
John,20.0,Delhi,50000.0
Ali,,Chennai,70000.0
Daniyal,22.0,,70000.0
Rahul,23.0,,60000.0
Ali,23.0,Chennai,40000.0
John,25.0,Delhi,40000.0
Daniyal,20.0,Delhi,60000.0
John,23.0,Delhi,
Priya,,Hyderabad,
Priya,25.0,Hyderabad,
John,25.0,Pune,60000.0
John,23.0,Hyderabad,40000.0
Ali,,Mumbai,60000.0
John,24.0,Hyderabad,70000.0
Rahul,20.0,Delhi,60000.0
Priya,23.0,Delhi,50000.0
Sara,,Chennai,60000.0
Karan,24.0,Pune,40000.0
Priya,24.0,Hyderabad,40000.0
Aisha,24.0,Mumbai,70000.0
Aisha,24.0,Pune,
Karan,22.0,Chennai,40000.0
Karan,24.0,Pune,70000.0
Ali,20.0,Mumbai,50000.0
Ali,25.0,,40000.0
Ali,23.0,Mumbai,
Ali,22.0,,40000.0
Aisha,24.0,Delhi,
Aisha,25.0,Delhi,
Rahul,,Mumbai,70000.0
Daniyal,24.0,Delhi,60000.0
Rahul,25.0,Mumbai,70000.0
Priya,20.0,Chennai,40000.0
Karan,25.0,Chennai,50000.0
Aisha,21.0,,40000.0
Rahul,20.0,Hyderabad,50000.0
Daniyal,22.0,Hyderabad,70000.0
Priya,25.0,Delhi,70000.0
Sara,25.0,Pune,
Ali,20.0,Chennai,50000.0
John,20.0,Delhi,50000.0
Ali,,Mumbai,70000.0
Priya,24.0,Hyderabad,50000.0
Rahul,21.0,Hyderabad,
Sara,,,60000.0
John,21.0,Mumbai,70000.0
John,23.0,Delhi,50000.0
John,22.0,,50000.0
Sara,23.0,Delhi,50000.0
Sara,22.0,Chennai,40000.0
Karan,20.0,Delhi,40000.0
Karan,21.0,Bangalore,40000.0
Priya,22.0,,
Aisha,21.0,,40000.0
Priya,23.0,Pune,40000.0
Priya,23.0,Delhi,60000.0
Rahul,24.0,Delhi,40000.0
Karan,23.0,Bangalore,60000.0
Rahul,21.0,Pune,
Rahul,24.0,Chennai,40000.0
Daniyal,23.0,Mumbai,50000.0
Daniyal,21.0,Bangalore,60000.0
Karan,22.0,Bangalore,50000.0
Rahul,24.0,Bangalore,50000.0
John,23.0,Hyderabad,70000.0
Ali,,Hyderabad,40000.0
Karan,21.0,Hyderabad,
Karan,22.0,Chennai,50000.0
Ali,25.0,Chennai,
Karan,24.0,Mumbai,50000.0
Karan,21.0,,70000.0
Sara,22.0,Chennai,70000.0
John,23.0,,
Aisha,22.0,Chennai,40000.0
John,25.0,Hyderabad,40000.0
Rahul,25.0,Bangalore,70000.0
Priya,21.0,,40000.0
Daniyal,20.0,,50000.0
Sara,25.0,Bangalore,
John,23.0,,50000.0
Daniyal,,Bangalore,
Karan,25.0,Chennai,50000.0
Ali,21.0,Delhi,70000.0
Sara,20.0,Mumbai,40000.0
Sara,22.0,Hyderabad,70000.0
John,24.0,Hyderabad,50000.0
John,21.0,Pune,60000.0
Karan,22.0,Pune,40000.0
Priya,23.0,,40000.0
Karan,25.0,Mumbai,
Priya,23.0,Chennai,
Ali,25.0,,40000.0
Rahul,25.0,Mumbai,70000.0
Rahul,20.0,Chennai,40000.0
Sara,25.0,Bangalore,70000.0
John,25.0,,60000.0
Ali,21.0,,
John,25.0,Hyderabad,60000.0
Karan,21.0,Chennai,
Sara,20.0,,
John,20.0,,70000.0
Daniyal,25.0,Mumbai,40000.0
Ali,23.0,Delhi,50000.0
Aisha,,Delhi,40000.0
Ali,25.0,Chennai,70000.0
Aisha,23.0,Chennai,40000.0
Daniyal,24.0,Delhi,40000.0
Aisha,24.0,Delhi,70000.0
Aisha,23.0,Chennai,
Sara,,Chennai,50000.0
Karan,21.0,,60000.0
Priya,22.0,Hyderabad,
Karan,23.0,Mumbai,60000.0
Aisha,24.0,Delhi,
Priya,24.0,Chennai,60000.0
Daniyal,24.0,Mumbai,40000.0
Daniyal,20.0,Delhi,60000.0
Aisha,21.0,Delhi,40000.0
Priya,,Delhi,40000.0
John,24.0,Hyderabad,40000.0
Daniyal,21.0,,
John,22.0,Chennai,40000.0
Aisha,22.0,Delhi,
Rahul,25.0,Mumbai,40000.0
Sara,20.0,Mumbai,50000.0
Aisha,20.0,Chennai,70000.0
Sara,21.0,Mumbai,40000.0
Rahul,24.0,Hyderabad,70000.0
Ali,25.0,Delhi,50000.0
Sara,23.0,Pune,60000.0
Karan,22.0,,60000.0
Sara,24.0,Mumbai,70000.0
Rahul,21.0,,
Ali,22.0,Pune,70000.0
Daniyal,24.0,,40000.0
Daniyal,,Delhi,70000.0
Karan,23.0,Hyderabad,70000.0
Daniyal,21.0,Bangalore,60000.0
Daniyal,20.0,Mumbai,40000.0
Karan,21.0,,70000.0
John,20.0,Pune,60000.0
Priya,,Bangalore,70000.0
John,23.0,Pune,70000.0
Ali,24.0,Bangalore,50000.0
Karan,25.0,Chennai,
Priya,24.0,Bangalore,40000.0
Sara,24.0,Delhi,70000.0
Priya,25.0,Bangalore,40000.0
Sara,24.0,Pune,70000.0
Daniyal,21.0,Mumbai,70000.0
John,24.0,,40000.0
Karan,25.0,Delhi,70000.0
Sara,23.0,,
John,25.0,,50000.0
Daniyal,20.0,Pune,70000.0
Sara,,Pune,50000.0
Daniyal,25.0,Pune,40000.0
Sara,22.0,Mumbai,70000.0
Ali,25.0,Delhi,50000.0
Daniyal,25.0,Chennai,40000.0
Priya,22.0,Delhi,60000.0
Aisha,24.0,Hyderabad,40000.0
Ali,23.0,Bangalore,50000.0
Priya,20.0,Delhi,60000.0
Ali,20.0,,70000.0
Aisha,20.0,Mumbai,40000.0
Rahul,20.0,Mumbai,60000.0
Karan,24.0,Bangalore,
Priya,21.0,Chennai,
Karan,,Hyderabad,
Karan,24.0,Bangalore,40000.0
Aisha,25.0,Hyderabad,50000.0
Karan,20.0,Hyderabad,50000.0
Rahul,22.0,Bangalore,40000.0
Ali,,,70000.0
Sara,23.0,Chennai,60000.0
John,24.0,Chennai,50000.0
Ali,20.0,Bangalore,50000.0
Sara,22.0,Hyderabad,50000.0
Karan,,Delhi,70000.0
John,24.0,Chennai,70000.0
Sara,22.0,Pune,60000.0
Sara,25.0,,50000.0
Aisha,25.0,,60000.0
Daniyal,24.0,Pune,40000.0
Daniyal,21.0,,
Ali,,Bangalore,60000.0
Priya,21.0,Delhi,50000.0
Karan,20.0,Mumbai,
Daniyal,20.0,Bangalore,
Daniyal,21.0,Chennai,50000.0
Karan,21.0,,60000.0
Daniyal,23.0,Bangalore,50000.0
Priya,,Bangalore,60000.0
Karan,22.0,Bangalore,
Priya,22.0,,70000.0
Ali,20.0,Chennai,70000.0
Sara,23.0,Chennai,
Aisha,,Mumbai,40000.0
Ali,24.0,,70000.0
Rahul,24.0,Hyderabad,60000.0
John,,Mumbai,70000.0
Ali,,Pune,60000.0
Priya,21.0,,50000.0
John,24.0,Hyderabad,40000.0
Sara,21.0,Bangalore,50000.0
Sara,23.0,Mumbai,50000.0
Sara,23.0,Bangalore,60000.0
Sara,24.0,Chennai,
Daniyal,23.0,Delhi,40000.0
Aisha,22.0,Delhi,40000.0
John,23.0,Mumbai,
John,22.0,Pune,50000.0
Rahul,23.0,,60000.0
John,20.0,Bangalore,60000.0
Karan,22.0,Chennai,
Daniyal,21.0,,40000.0
Rahul,24.0,Delhi,70000.0
Daniyal,20.0,Delhi,70000.0
John,21.0,,50000.0
Rahul,23.0,,40000.0
John,23.0,Pune,50000.0
John,25.0,Chennai,
Ali,23.0,Chennai,70000.0
Aisha,23.0,,
Aisha,23.0,Pune,40000.0
Rahul,21.0,Hyderabad,70000.0
Karan,,Hyderabad,50000.0
Aisha,24.0,Delhi,60000.0
Sara,20.0,Bangalore,50000.0
John,23.0,Delhi,
Daniyal,23.0,Pune,
Rahul,20.0,,60000.0
Rahul,21.0,Bangalore,40000.0
Rahul,23.0,,60000.0
Priya,21.0,Mumbai,
John,24.0,Mumbai,
Karan,,Pune,70000.0
Daniyal,23.0,Pune,70000.0
Ali,24.0,Bangalore,70000.0
Daniyal,20.0,Pune,40000.0
Ali,,Pune,
Ali,22.0,,50000.0
John,25.0,Delhi,50000.0
Rahul,,Bangalore,40000.0
Sara,22.0,Pune,50000.0
Sara,23.0,Bangalore,50000.0
Daniyal,,Hyderabad,60000.0
Ali,21.0,Pune,
Priya,21.0,Pune,
Ali,25.0,Hyderabad,60000.0
John,24.0,Mumbai,60000.0
John,22.0,Delhi,40000.0
Ali,22.0,Chennai,
Aisha,23.0,Bangalore,50000.0
Ali,23.0,Delhi,60000.0
Sara,,Pune,60000.0
John,25.0,Hyderabad,60000.0
Ali,20.0,Delhi,70000.0
Sara,22.0,Pune,50000.0
Rahul,21.0,Chennai,70000.0
Sara,20.0,Chennai,70000.0
Priya,,Bangalore,70000.0
Priya,21.0,Pune,60000.0
Rahul,,Hyderabad,50000.0
Sara,,Mumbai,70000.0
Sara,,Hyderabad,
John,,,60000.0
Ali,21.0,Chennai,60000.0
Ali,,Pune,40000.0
Karan,25.0,Bangalore,60000.0
Karan,21.0,Pune,70000.0
Sara,25.0,Chennai,60000.0
Ali,20.0,Bangalore,40000.0
John,24.0,Hyderabad,
Daniyal,24.0,Hyderabad,
Sara,21.0,Chennai,70000.0
Priya,20.0,Pune,60000.0
Aisha,21.0,Delhi,40000.0
Rahul,23.0,Mumbai,40000.0
Karan,,,40000.0
Daniyal,20.0,,50000.0
Karan,23.0,Delhi,40000.0
John,22.0,Mumbai,
Karan,23.0,Delhi,
Rahul,24.0,Hyderabad,
Aisha,22.0,Bangalore,60000.0
Karan,24.0,Bangalore,70000.0
Karan,22.0,Delhi,70000.0
Rahul,22.0,,70000.0
Daniyal,,Chennai,50000.0
Daniyal,23.0,Mumbai,40000.0
Daniyal,24.0,,50000.0
Daniyal,24.0,Chennai,
John,21.0,Delhi,50000.0
Priya,20.0,Delhi,50000.0
Ali,20.0,Mumbai,50000.0
Rahul,22.0,,
Karan,21.0,Chennai,70000.0
John,22.0,Pune,50000.0
Karan,23.0,Pune,
John,24.0,Mumbai,50000.0
Sara,22.0,Bangalore,70000.0
John,,Pune,40000.0
Priya,25.0,Mumbai,40000.0
Sara,20.0,Hyderabad,
Priya,23.0,Hyderabad,70000.0
Ali,,Mumbai,
Sara,24.0,Mumbai,70000.0
Rahul,23.0,Mumbai,40000.0
Karan,,Mumbai,60000.0
Rahul,22.0,Delhi,40000.0
Aisha,25.0,Chennai,
Karan,22.0,Bangalore,70000.0
John,24.0,,40000.0
John,25.0,Hyderabad,
Karan,25.0,,40000.0
Sara,22.0,Bangalore,
John,22.0,,40000.0
Karan,20.0,,40000.0
Daniyal,20.0,Mumbai,40000.0
John,24.0,Mumbai,60000.0
Aisha,20.0,Bangalore,50000.0
Sara,24.0,Delhi,60000.0
Priya,24.0,Chennai,
Daniyal,20.0,Bangalore,70000.0
Karan,25.0,Delhi,60000.0
Daniyal,20.0,Delhi,50000.0
Aisha,20.0,Pune,
John,22.0,Pune,50000.0
Ali,21.0,,40000.0
Sara,24.0,Bangalore,60000.0
Aisha,22.0,Bangalore,50000.0
Daniyal,23.0,Delhi,
John,21.0,Hyderabad,70000.0
Sara,23.0,Hyderabad,
Sara,,Hyderabad,40000.0
Rahul,21.0,Mumbai,70000.0
Karan,,Bangalore,40000.0
Ali,23.0,Mumbai,
Karan,23.0,,
John,21.0,Hyderabad,50000.0
