name,age,city,salary
Ali,20.0,Mumbai,60000.0
John,22.0,Chennai,70000.0
Rahul,20.0,Hyderabad,70000.0
Rahul,,Pune,60000.0
John,22.0,Delhi,60000.0
Karan,23.0,Hyderabad,50000.0
Daniyal,22.0,Delhi,
Priya,24.0,Mumbai,
Aisha,,Pune,
Ali,,Mumbai,70000.0
Daniyal,21.0,Pune,70000.0
John,25.0,Bangalore,40000.0
Karan,20.0,Hyderabad,50000.0
Karan,20.0,Delhi,70000.0
Priya,21.0,Hyderabad,50000.0
Ali,,Chennai,70000.0
Sara,21.0,Bangalore,50000.0
John,20.0,Mumbai,60000.0
Rahul,23.0,Hyderabad,70000.0
Karan,23.0,Hyderabad,50000.0
Priya,25.0,Pune,70000.0
Ali,21.0,Mumbai,50000.0
Ali,25.0,Bangalore,40000.0
Daniyal,22.0,Mumbai,50000.0
Sara,25.0,Hyderabad,70000.0
Ali,,Hyderabad,60000.0
Rahul,24.0,Mumbai,40000.0
Aisha,21.0,Chennai,70000.0
Aisha,20.0,Delhi,40000.0
Ali,21.0,Bangalore,70000.0
Daniyal,25.0,Pune,50000.0
John,23.0,Delhi,
Sara,23.0,Mumbai,40000.0
Daniyal,23.0,Chennai,
Aisha,23.0,Hyderabad,70000.0
Karan,25.0,,40000.0
Priya,22.0,Pune,40000.0
Sara,20.0,Bangalore,70000.0
John,23.0,Hyderabad,60000.0
Karan,23.0,Mumbai,70000.0
Daniyal,23.0,Pune,60000.0
John,23.0,Mumbai,60000.0
Karan,25.0,Chennai,40000.0
Rahul,,Pune,50000.0
John,25.0,Bangalore,50000.0
Aisha,21.0,Pune,
Priya,22.0,,60000.0
Karan,24.0,Delhi,60000.0
John,24.0,Hyderabad,60000.0
Karan,,Chennai,40000.0
Aisha,24.0,,60000.0
Daniyal,21.0,Bangalore,
Sara,20.0,Chennai,
Sara,,Delhi,70000.0
Aisha,23.0,Chennai,70000.0
Ali,24.0,Pune,70000.0
Ali,21.0,,60000.0
Priya,,,
Ali,24.0,Bangalore,50000.0
John,20.0,Bangalore,60000.0
Priya,21.0,Hyderabad,
Karan,25.0,Hyderabad,50000.0
Karan,25.0,Delhi,60000.0
Rahul,20.0,Mumbai,40000.0
Ali,23.0,Chennai,70000.0
Sara,24.0,Chennai,60000.0
Sara,25.0,,70000.0
Sara,20.0,Pune,70000.0
Rahul,24.0,Mumbai,60000.0
Priya,20.0,Mumbai,60000.0
Ali,,,40000.0
John,20.0,Chennai,70000.0
Karan,21.0,Chennai,40000.0
Aisha,24.0,Pune,
Karan,22.0,Mumbai,60000.0
Daniyal,24.0,Pune,60000.0
Aisha,22.0,Pune,40000.0
Karan,20.0,Pune,40000.0
Daniyal,24.0,Hyderabad,70000.0
Rahul,22.0,Mumbai,
Priya,25.0,Chennai,40000.0
Rahul,23.0,Delhi,
Aisha,24.0,Chennai,60000.0
Priya,22.0,,
John,23.0,Bangalore,50000.0
Rahul,21.0,Bangalore,
Karan,22.0,Pune,
Sara,22.0,Pune,70000.0
Sara,,Bangalore,40000.0
Aisha,22.0,Pune,60000.0
Rahul,23.0,Mumbai,50000.0
John,25.0,Delhi,60000.0
Aisha,22.0,Bangalore,40000.0
Rahul,,Hyderabad,70000.0
Karan,20.0,,40000.0
Daniyal,20.0,,40000.0
Karan,22.0,Mumbai,50000.0
Priya,20.0,Mumbai,
Rahul,20.0,Chennai,
John,20.0,,50000.0
John,22.0,Delhi,40000.0
Ali,24.0,Chennai,40000.0
Sara,24.0,Delhi,50000.0
Daniyal,,Chennai,40000.0
Rahul,20.0,,60000.0
Rahul,20.0,,
Karan,22.0,,
John,24.0,Bangalore,70000.0
Priya,,Hyderabad,
Daniyal,21.0,,60000.0
Ali,,Mumbai,70000.0
John,,Chennai,50000.0
Ali,23.0,Hyderabad,40000.0
Daniyal,22.0,Bangalore,70000.0
John,24.0,Pune,
Karan,24.0,,60000.0
Ali,20.0,Pune,
Rahul,22.0,Delhi,70000.0
Daniyal,21.0,Hyderabad,70000.0
John,25.0,Hyderabad,
Rahul,21.0,Hyderabad,
Sara,22.0,Bangalore,40000.0
Priya,23.0,Mumbai,40000.0
Ali,25.0,,60000.0
Daniyal,24.0,Mumbai,60000.0
Rahul,20.0,,70000.0
Karan,24.0,Pune,70000.0
Ali,22.0,Pune,50000.0
Karan,21.0,Delhi,70000.0
Ali,,Delhi,60000.0
Aisha,20.0,Hyderabad,40000.0
Karan,22.0,Chennai,60000.0
Ali,20.0,Bangalore,
John,25.0,Hyderabad,40000.0
Aisha,25.0,Chennai,60000.0
Karan,24.0,Pune,60000.0
Sara,22.0,,70000.0
Sara,23.0,Bangalore,
Karan,21.0,Mumbai,50000.0
John,24.0,Chennai,
Sara,20.0,Pune,50000.0
Sara,23.0,Bangalore,
Aisha,21.0,Pune,40000.0
Priya,25.0,,50000.0
Priya,20.0,Hyderabad,70000.0
Priya,22.0,Delhi,40000.0
John,22.0,,50000.0
Karan,23.0,Pune,
Daniyal,,Bangalore,60000.0
Aisha,21.0,Delhi,50000.0
John,25.0,Mumbai,60000.0
Ali,24.0,Delhi,50000.0
Daniyal,20.0,,40000.0
Daniyal,23.0,Hyderabad,60000.0
Rahul,25.0,Bangalore,70000.0
Daniyal,,Delhi,40000.0
Sara,21.0,Bangalore,60000.0
Daniyal,25.0,Bangalore,50000.0
John,23.0,Bangalore,60000.0
Aisha,,Bangalore,40000.0
Rahul,24.0,,70000.0
Priya,20.0,Mumbai,60000.0
Ali,23.0,Hyderabad,40000.0
Sara,25.0,,
Rahul,22.0,Delhi,40000.0
John,23.0,,50000.0
Priya,20.0,Delhi,50000.0
John,,Mumbai,
Sara,21.0,Mumbai,
Rahul,21.0,Pune,
Priya,24.0,Hyderabad,60000.0
Rahul,24.0,Bangalore,50000.0
Priya,20.0,,70000.0
Rahul,20.0,Hyderabad,60000.0
Ali,21.0,Bangalore,60000.0
Sara,,,50000.0
Daniyal,20.0,Bangalore,
John,22.0,Mumbai,70000.0
Ali,22.0,Delhi,40000.0
Aisha,,Bangalore,60000.0
Rahul,23.0,Pune,50000.0
Priya,25.0,Delhi,70000.0
John,20.0,Bangalore,60000.0
Daniyal,25.0,Hyderabad,40000.0
Daniyal,20.0,Hyderabad,40000.0
Rahul,25.0,Mumbai,70000.0
Karan,23.0,Bangalore,70000.0
Ali,25.0,,50000.0
Daniyal,21.0,Hyderabad,70000.0
Aisha,21.0,Hyderabad,70000.0
Karan,23.0,,
John,,Bangalore,
Aisha,23.0,,60000.0
Daniyal,20.0,Chennai,40000.0
Karan,20.0,Bangalore,40000.0
Karan,22.0,Hyderabad,40000.0
Aisha,22.0,Pune,70000.0
Priya,23.0,Hyderabad,
Karan,21.0,Mumbai,60000.0
John,20.0,Bangalore,50000.0
Sara,20.0,Chennai,50000.0
Daniyal,22.0,Pune,40000.0
Priya,22.0,Chennai,
Aisha,23.0,,70000.0
Aisha,22.0,Hyderabad,60000.0
Karan,20.0,,
Karan,24.0,,60000.0
Ali,23.0,Delhi,60000.0
Daniyal,23.0,,60000.0
John,23.0,Delhi,
Aisha,22.0,,
Ali,20.0,Hyderabad,60000.0
Karan,25.0,Mumbai,40000.0
Priya,25.0,Pune,60000.0
Sara,25.0,Chennai,40000.0
Aisha,24.0,Delhi,60000.0
Ali,22.0,Bangalore,70000.0
Priya,25.0,Pune,50000.0
Rahul,20.0,Chennai,50000.0
Karan,22.0,Chennai,50000.0
Ali,22.0,,40000.0
Daniyal,20.0,Hyderabad,40000.0
Rahul,25.0,Delhi,50000.0
Ali,20.0,Chennai,70000.0
Sara,25.0,Pune,50000.0
Rahul,21.0,Delhi,50000.0
Priya,22.0,Bangalore,50000.0
Ali,,Chennai,40000.0
John,25.0,Pune,40000.0
Daniyal,20.0,Mumbai,70000.0
Ali,23.0,Hyderabad,40000.0
Priya,21.0,Bangalore,60000.0
Daniyal,21.0,Delhi,50000.0
Karan,25.0,Hyderabad,50000.0
Karan,25.0,Hyderabad,50000.0
Aisha,21.0,Pune,50000.0
Aisha,20.0,Chennai,40000.0
John,21.0,Mumbai,
Daniyal,,Pune,70000.0
Sara,24.0,Delhi,
John,24.0,,50000.0
Karan,,Delhi,70000.0
Daniyal,,Mumbai,50000.0
Daniyal,21.0,Bangalore,40000.0
Rahul,22.0,Bangalore,50000.0
Rahul,22.0,Mumbai,70000.0
John,,,
Ali,,Hyderabad,40000.0
Priya,24.0,Pune,60000.0
Ali,24.0,Delhi,40000.0
Ali,22.0,,70000.0
Priya,,Delhi,40000.0
John,23.0,Hyderabad,40000.0
John,24.0,Delhi,40000.0
Ali,24.0,Chennai,
Priya,20.0,Pune,60000.0
Rahul,24.0,Pune,50000.0
Ali,,Delhi,70000.0
Daniyal,25.0,Mumbai,
Priya,21.0,,70000.0
Ali,24.0,Pune,70000.0
Ali,23.0,Bangalore,
Daniyal,20.0,Bangalore,
Karan,25.0,Bangalore,50000.0
Daniyal,23.0,Delhi,
John,23.0,,50000.0
Rahul,21.0,Delhi,70000.0
John,20.0,Mumbai,40000.0
Aisha,,Mumbai,70000.0
Aisha,22.0,Hyderabad,40000.0
John,22.0,Chennai,70000.0
Aisha,21.0,Chennai,50000.0
John,24.0,Hyderabad,50000.0
Daniyal,,Chennai,70000.0
Aisha,23.0,,60000.0
John,,Chennai,70000.0
Aisha,23.0,Bangalore,
Karan,24.0,Delhi,40000.0
Daniyal,23.0,Pune,
Priya,20.0,Delhi,70000.0
Karan,24.0,Hyderabad,60000.0
Karan,,Delhi,70000.0
Aisha,23.0,Hyderabad,60000.0
Aisha,24.0,Hyderabad,50000.0
Karan,22.0,Hyderabad,40000.0
Priya,23.0,Chennai,50000.0
Ali,21.0,Pune,60000.0
Rahul,25.0,Mumbai,60000.0
John,22.0,Chennai,40000.0
Rahul,,Hyderabad,70000.0
Karan,25.0,Hyderabad,60000.0
Sara,20.0,,
Sara,23.0,Bangalore,70000.0
Karan,24.0,Bangalore,50000.0
Daniyal,20.0,Hyderabad,70000.0
Aisha,25.0,Delhi,60000.0
Rahul,25.0,Delhi,
Karan,20.0,Mumbai,40000.0
Daniyal,21.0,Delhi,70000.0
Sara,22.0,Pune,60000.0
Rahul,20.0,Chennai,50000.0
Rahul,,Bangalore,70000.0
Priya,20.0,Mumbai,40000.0
Karan,24.0,Chennai,70000.0
John,25.0,Hyderabad,50000.0
Karan,24.0,Delhi,50000.0
Rahul,24.0,Chennai,50000.0
John,,Mumbai,70000.0
Sara,22.0,Chennai,
John,25.0,Hyderabad,70000.0
John,21.0,Mumbai,50000.0
Karan,20.0,,70000.0
Aisha,25.0,Mumbai,70000.0
Rahul,20.0,Hyderabad,
Priya,,Delhi,
Daniyal,,Chennai,50000.0
Ali,22.0,Chennai,70000.0
Rahul,21.0,Pune,
Rahul,25.0,,60000.0
Priya,24.0,Mumbai,
John,24.0,,
Daniyal,25.0,Bangalore,
Aisha,23.0,Delhi,50000.0
John,21.0,Hyderabad,60000.0
Sara,21.0,Bangalore,40000.0
Sara,25.0,,40000.0
John,25.0,Hyderabad,40000.0
Priya,20.0,,60000.0
Karan,22.0,Bangalore,40000.0
Sara,25.0,Delhi,60000.0
Aisha,,Mumbai,40000.0
Priya,21.0,Hyderabad,50000.0
Daniyal,21.0,Bangalore,40000.0
Karan,23.0,Hyderabad,40000.0
Rahul,,Pune,40000.0
Karan,25.0,Chennai,70000.0
Aisha,25.0,Delhi,60000.0
Sara,23.0,Pune,40000.0
Karan,,Pune,70000.0
Ali,23.0,Chennai,60000.0
Ali,23.0,Chennai,60000.0
Daniyal,20.0,Hyderabad,
Ali,22.0,,60000.0
Daniyal,25.0,Bangalore,40000.0
Aisha,23.0,Mumbai,40000.0
John,24.0,Hyderabad,60000.0
John,22.0,Hyderabad,40000.0
John,22.0,Mumbai,60000.0
Sara,20.0,Chennai,40000.0
John,25.0,Delhi,40000.0
Sara,25.0,Mumbai,60000.0
Sara,22.0,Delhi,60000.0
Priya,24.0,Mumbai,
Priya,23.0,Chennai,40000.0
Priya,21.0,Chennai,70000.0
Sara,23.0,Mumbai,70000.0
Rahul,24.0,Pune,60000.0
Priya,21.0,Chennai,70000.0
Ali,23.0,,40000.0
Daniyal,21.0,Hyderabad,40000.0
Priya,24.0,Delhi,70000.0
Rahul,23.0,,60000.0
Ali,,Mumbai,60000.0
Daniyal,24.0,Delhi,60000.0
Karan,25.0,Hyderabad,40000.0
John,22.0,Chennai,40000.0
John,21.0,Chennai,60000.0
Sara,,Delhi,70000.0
Karan,22.0,Chennai,60000.0
Ali,20.0,Mumbai,60000.0
Karan,22.0,Chennai,
Priya,24.0,Pune,40000.0
John,25.0,Pune,50000.0
Daniyal,24.0,Hyderabad,50000.0
Aisha,,Delhi,70000.0
John,24.0,Hyderabad,40000.0
Ali,20.0,Delhi,
Daniyal,24.0,Hyderabad,
Daniyal,24.0,,
Rahul,25.0,,60000.0
John,20.0,Bangalore,40000.0
Aisha,,Pune,40000.0
Karan,21.0,Delhi,40000.0
Priya,21.0,Delhi,40000.0
Ali,20.0,Pune,70000.0
Priya,20.0,Pune,70000.0
John,22.0,Bangalore,50000.0
Karan,23.0,Hyderabad,60000.0
John,23.0,Mumbai,60000.0
Rahul,21.0,,40000.0
Rahul,20.0,Mumbai,60000.0
John,,Chennai,40000.0
Priya,23.0,Hyderabad,40000.0
Ali,21.0,Hyderabad,50000.0
Ali,24.0,Bangalore,40000.0
John,23.0,Bangalore,60000.0
Aisha,24.0,Bangalore,70000.0
Rahul,,Hyderabad,50000.0
Ali,24.0,Hyderabad,60000.0
Daniyal,20.0,Delhi,50000.0
Ali,20.0,Hyderabad,60000.0
Priya,,Pune,70000.0
John,20.0,Pune,
Rahul,21.0,Chennai,40000.0
Karan,22.0,Pune,70000.0
Ali,25.0,Pune,50000.0
Rahul,,Pune,60000.0
John,,Chennai,
Aisha,22.0,Chennai,60000.0
Ali,22.0,Delhi,40000.0
Daniyal,22.0,Mumbai,40000.0
Ali,22.0,Chennai,60000.0
Karan,23.0,Hyderabad,
Aisha,25.0,Pune,40000.0
Priya,21.0,Delhi,70000.0
Sara,22.0,Hyderabad,60000.0
John,23.0,Chennai,50000.0
Karan,23.0,Mumbai,70000.0
Daniyal,23.0,Pune,70000.0
Ali,25.0,Hyderabad,60000.0
Rahul,22.0,Mumbai,60000.0
Rahul,22.0,Pune,
Priya,20.0,Bangalore,70000.0
Sara,24.0,,70000.0
Aisha,25.0,,40000.0
Aisha,21.0,Mumbai,50000.0
John,21.0,Pune,70000.0
Priya,23.0,Chennai,70000.0
Ali,21.0,Bangalore,50000.0
Karan,25.0,Delhi,70000.0
Ali,23.0,Hyderabad,50000.0
Rahul,25.0,,50000.0
John,,Delhi,
Ali,,Mumbai,
Karan,22.0,Delhi,70000.0
John,24.0,Bangalore,
Sara,24.0,Chennai,50000.0
Sara,24.0,Pune,
Aisha,21.0,Hyderabad,70000.0
Rahul,,Hyderabad,
Ali,,Chennai,70000.0
Rahul,23.0,Chennai,
Sara,20.0,,40000.0
Karan,21.0,Delhi,40000.0
Aisha,23.0,Chennai,70000.0
Rahul,21.0,Bangalore,50000.0
Rahul,24.0,Pune,
John,,Chennai,
Priya,21.0,,50000.0
Rahul,21.0,Delhi,40000.0
John,22.0,Mumbai,
Rahul,24.0,Mumbai,70000.0
Sara,,Mumbai,40000.0
Ali,22.0,Mumbai,60000.0
John,25.0,Hyderabad,
Aisha,23.0,Delhi,
Priya,,Chennai,60000.0
John,24.0,Chennai,40000.0
Aisha,24.0,Mumbai,
Daniyal,24.0,Pune,60000.0
Ali,23.0,Delhi,60000.0
Sara,24.0,Pune,50000.0
Daniyal,,Delhi,
Aisha,25.0,Pune,40000.0
Aisha,22.0,Pune,40000.0
Rahul,25.0,Hyderabad,70000.0
Ali,23.0,,40000.0
John,23.0,Delhi,40000.0
Karan,,Chennai,70000.0
Ali,21.0,,
John,24.0,Bangalore,40000.0
John,20.0,,60000.0
Daniyal,23.0,Hyderabad,
Ali,23.0,Hyderabad,40000.0
Ali,23.0,Chennai,
Karan,20.0,,70000.0
Ali,24.0,Pune,50000.0
Daniyal,24.0,,70000.0
Ali,21.0,Hyderabad,40000.0
Daniyal,23.0,,40000.0
Daniyal,21.0,Mumbai,60000.0
Priya,22.0,Pune,70000.0
Daniyal,22.0,Bangalore,70000.0
Rahul,22.0,Delhi,50000.0
Sara,,Hyderabad,70000.0
Priya,22.0,Chennai,70000.0
Aisha,22.0,Hyderabad,70000.0
Priya,22.0,Pune,40000.0
Priya,25.0,Chennai,60000.0
Aisha,24.0,Hyderabad,60000.0
John,24.0,Chennai,40000.0
Ali,22.0,Mumbai,40000.0
Aisha,,Chennai,50000.0
Karan,23.0,Bangalore,70000.0
John,25.0,Bangalore,70000.0
Rahul,21.0,Pune,60000.0
Priya,23.0,Bangalore,40000.0
Ali,24.0,Delhi,70000.0
Daniyal,22.0,,
Ali,25.0,Hyderabad,70000.0
Ali,21.0,Chennai,70000.0
Rahul,22.0,Hyderabad,50000.0
Karan,,Chennai,70000.0
Ali,,,70000.0
Karan,23.0,Hyderabad,50000.0
Ali,21.0,Delhi,
Rahul,24.0,,
Ali,,Bangalore,60000.0
Priya,22.0,Mumbai,60000.0
Aisha,,Chennai,40000.0
Priya,25.0,Mumbai,70000.0
Priya,21.0,Bangalore,40000.0
Ali,,Chennai,50000.0
Sara,23.0,Bangalore,50000.0
Karan,,Bangalore,
Daniyal,21.0,Bangalore,40000.0
Sara,20.0,Pune,
Rahul,20.0,Pune,
Daniyal,20.0,Hyderabad,50000.0
Ali,25.0,Mumbai,60000.0
Rahul,23.0,Mumbai,60000.0
John,25.0,,40000.0
Rahul,25.0,Mumbai,60000.0
Rahul,21.0,Mumbai,50000.0
Karan,22.0,Chennai,40000.0
Ali,20.0,Mumbai,50000.0
Rahul,23.0,Delhi,40000.0
Daniyal,,,60000.0
Rahul,25.0,Delhi,
Priya,,Mumbai,60000.0
Ali,21.0,Mumbai,70000.0
John,24.0,Chennai,70000.0
Rahul,21.0,,70000.0
Daniyal,23.0,Mumbai,50000.0
Rahul,25.0,Chennai,50000.0
Priya,22.0,Mumbai,70000.0
Ali,22.0,Pune,50000.0
Ali,24.0,Delhi,
Ali,24.0,Pune,70000.0
Aisha,20.0,,
Karan,22.0,Chennai,70000.0
Daniyal,25.0,,
Aisha,20.0,Delhi,50000.0
John,24.0,,60000.0
Rahul,23.0,Hyderabad,40000.0
Aisha,23.0,Bangalore,
Karan,22.0,Pune,70000.0
Ali,21.0,Bangalore,40000.0
Rahul,21.0,Hyderabad,40000.0
Karan,22.0,Mumbai,40000.0
Karan,24.0,Chennai,70000.0
Sara,22.0,Delhi,40000.0
Ali,22.0,Delhi,50000.0
Priya,,Hyderabad,50000.0
Daniyal,22.0,Mumbai,70000.0
Priya,25.0,Chennai,40000.0
Daniyal,,Mumbai,50000.0
Priya,25.0,,40000.0
John,23.0,Hyderabad,40000.0
Rahul,,Chennai,
Karan,21.0,Delhi,50000.0
Priya,,Mumbai,70000.0
Sara,21.0,Hyderabad,50000.0
John,22.0,Chennai,50000.0
Aisha,24.0,Delhi,60000.0
Ali,23.0,,70000.0
John,21.0,Bangalore,
Rahul,24.0,Mumbai,60000.0
Sara,20.0,Bangalore,
Sara,20.0,Mumbai,
Rahul,23.0,Mumbai,50000.0
Rahul,22.0,Mumbai,60000.0
Ali,21.0,Pune,60000.0
Daniyal,23.0,Hyderabad,40000.0
Priya,20.0,Bangalore,
Daniyal,,Hyderabad,40000.0
Ali,,Delhi,40000.0
Ali,25.0,,60000.0
Priya,20.0,Delhi,40000.0
Karan,20.0,Delhi,40000.0
John,25.0,Chennai,50000.0
Aisha,23.0,Hyderabad,40000.0
John,21.0,Hyderabad,50000.0
Rahul,22.0,Mumbai,50000.0
Rahul,25.0,Hyderabad,70000.0
Rahul,23.0,Delhi,50000.0
Daniyal,24.0,Pune,
Aisha,20.0,,40000.0
Karan,20.0,Hyderabad,
Ali,24.0,Hyderabad,
Priya,25.0,Pune,60000.0
Sara,22.0,Mumbai,70000.0
Ali,20.0,Chennai,40000.0
Priya,23.0,Hyderabad,60000.0
Priya,,Hyderabad,70000.0
Aisha,22.0,Hyderabad,
Daniyal,25.0,Chennai,
Karan,25.0,Delhi,70000.0
Sara,25.0,,60000.0
Karan,,,50000.0
John,21.0,Hyderabad,50000.0
Daniyal,20.0,Hyderabad,
Daniyal,21.0,Bangalore,
Sara,25.0,Pune,60000.0
Karan,22.0,Chennai,70000.0
Aisha,22.0,Delhi,50000.0
Daniyal,25.0,Hyderabad,70000.0
Daniyal,20.0,Hyderabad,40000.0
Ali,25.0,Mumbai,
Ali,20.0,Pune,40000.0
Priya,22.0,Pune,40000.0
Aisha,24.0,Hyderabad,70000.0
John,21.0,,40000.0
Karan,21.0,,
Rahul,20.0,Bangalore,60000.0
Daniyal,23.0,Delhi,50000.0
Rahul,25.0,Delhi,60000.0
Priya,24.0,Chennai,
Priya,21.0,Mumbai,50000.0
John,25.0,Bangalore,70000.0
Daniyal,24.0,Bangalore,
Rahul,22.0,Pune,70000.0
Aisha,25.0,Chennai,
Daniyal,25.0,Mumbai,40000.0
Daniyal,,Pune,40000.0
Ali,,Chennai,60000.0
Aisha,23.0,,50000.0
John,24.0,Chennai,40000.0
Ali,25.0,Bangalore,60000.0
Daniyal,21.0,Bangalore,40000.0
Rahul,23.0,Hyderabad,
Daniyal,,Chennai,60000.0
Aisha,22.0,Bangalore,60000.0
Rahul,,Delhi,
Aisha,23.0,,50000.0
Rahul,25.0,Chennai,
Priya,22.0,Chennai,40000.0
Aisha,20.0,Mumbai,
Priya,25.0,Pune,70000.0
Rahul,23.0,Hyderabad,70000.0
Priya,21.0,Delhi,40000.0
Priya,,Hyderabad,50000.0
Priya,21.0,Chennai,
Priya,24.0,Delhi,
Aisha,20.0,,40000.0
Sara,23.0,,
Rahul,22.0,Pune,40000.0
Priya,,Mumbai,60000.0
Karan,23.0,Delhi,
Ali,23.0,Mumbai,70000.0
Daniyal,24.0,Mumbai,50000.0
Aisha,24.0,Bangalore,
Aisha,22.0,Chennai,
Ali,22.0,Delhi,60000.0
John,25.0,Chennai,50000.0
Aisha,25.0,Bangalore,60000.0
Ali,22.0,Pune,
John,23.0,Chennai,70000.0
Priya,22.0,Delhi,70000.0
Aisha,23.0,Chennai,70000.0
Aisha,,Mumbai,
Sara,24.0,Hyderabad,60000.0
Aisha,24.0,,50000.0
Ali,,Pune,50000.0
Sara,25.0,Pune,
Karan,23.0,Mumbai,70000.0
Aisha,20.0,Chennai,40000.0
Daniyal,24.0,Delhi,50000.0
Karan,,Chennai,
John,24.0,,40000.0
Priya,24.0,Hyderabad,50000.0
Rahul,24.0,Hyderabad,60000.0
Aisha,24.0,Pune,40000.0
Sara,22.0,,70000.0
Ali,23.0,Chennai,40000.0
Daniyal,25.0,Pune,70000.0
Rahul,20.0,Mumbai,60000.0
Aisha,,,70000.0
Aisha,21.0,Delhi,
Karan,23.0,Mumbai,70000.0
Rahul,22.0,Pune,70000.0
Ali,23.0,Pune,60000.0
Ali,,Pune,
John,24.0,Mumbai,
Priya,24.0,Delhi,60000.0
Karan,22.0,Chennai,
Ali,25.0,Mumbai,70000.0
Sara,22.0,Mumbai,40000.0
John,22.0,Chennai,70000.0
Daniyal,,Bangalore,50000.0
Sara,22.0,Chennai,
Aisha,24.0,,70000.0
Ali,22.0,,
Karan,,Bangalore,40000.0
Ali,23.0,Delhi,50000.0
John,,Delhi,70000.0
Aisha,23.0,Delhi,70000.0
Ali,20.0,,70000.0
Sara,25.0,,
Aisha,25.0,,
Aisha,24.0,Pune,50000.0
Karan,22.0,Chennai,60000.0
Sara,,Chennai,60000.0
Aisha,24.0,Bangalore,60000.0
John,23.0,Pune,60000.0
Karan,,Mumbai,
Ali,,Chennai,
Karan,22.0,Mumbai,
Rahul,22.0,Hyderabad,60000.0
Ali,,Chennai,40000.0
Priya,23.0,,70000.0
Rahul,22.0,Chennai,60000.0
Daniyal,24.0,Pune,
Karan,25.0,Pune,40000.0
Rahul,24.0,Delhi,40000.0
Ali,23.0,Bangalore,60000.0
Rahul,,,60000.0
Karan,24.0,Delhi,70000.0
Ali,25.0,Pune,70000.0
Karan,21.0,Hyderabad,
Ali,21.0,Hyderabad,50000.0
Karan,20.0,Hyderabad,
Karan,20.0,Chennai,70000.0
Sara,23.0,Hyderabad,60000.0
Priya,,Mumbai,
Karan,24.0,Mumbai,40000.0
Sara,24.0,Hyderabad,
Daniyal,23.0,Chennai,40000.0
Sara,,Delhi,40000.0
Karan,23.0,Hyderabad,70000.0
Karan,,Hyderabad,
Rahul,25.0,Pune,40000.0
Priya,20.0,Chennai,60000.0
Karan,23.0,Chennai,60000.0
Priya,23.0,Chennai,
Rahul,21.0,Mumbai,60000.0
Ali,24.0,,
Aisha,20.0,Hyderabad,
Aisha,21.0,Hyderabad,70000.0
Sara,21.0,Delhi,70000.0
Priya,20.0,Pune,
Ali,21.0,,40000.0
Sara,20.0,Hyderabad,40000.0
Priya,23.0,,60000.0
Priya,22.0,Mumbai,50000.0
Karan,,Chennai,60000.0
Sara,24.0,Hyderabad,60000.0
Daniyal,23.0,Mumbai,
Ali,20.0,Bangalore,40000.0
John,,Chennai,50000.0
John,,Chennai,50000.0
Karan,20.0,Hyderabad,70000.0
John,23.0,Pune,40000.0
Aisha,23.0,Chennai,70000.0
Daniyal,20.0,Pune,60000.0
Priya,25.0,Hyderabad,50000.0
Rahul,22.0,Chennai,50000.0
Karan,,Chennai,70000.0
Aisha,22.0,Hyderabad,
Daniyal,24.0,Mumbai,40000.0
Sara,25.0,Delhi,60000.0
Aisha,,Hyderabad,60000.0
Priya,23.0,Bangalore,40000.0
Karan,25.0,Mumbai,
Priya,23.0,Mumbai,50000.0
Priya,20.0,,40000.0
Priya,,Pune,
Rahul,,Mumbai,50000.0
Karan,25.0,Delhi,
Sara,24.0,Bangalore,70000.0
Aisha,25.0,Hyderabad,
Priya,20.0,Bangalore,70000.0
Karan,,Delhi,50000.0
John,24.0,Hyderabad,
Daniyal,,Chennai,70000.0
Karan,24.0,Hyderabad,70000.0
Daniyal,23.0,,70000.0
Daniyal,,Mumbai,
Rahul,24.0,Pune,50000.0
Karan,20.0,Pune,70000.0
Daniyal,,Mumbai,50000.0
Ali,25.0,Delhi,
Ali,24.0,Delhi,70000.0
Daniyal,,Mumbai,70000.0
Ali,23.0,,60000.0
Priya,24.0,Bangalore,50000.0
Sara,25.0,Hyderabad,70000.0
Ali,21.0,Pune,
Ali,20.0,Delhi,70000.0
Aisha,,Pune,40000.0
Karan,20.0,Pune,70000.0
Sara,22.0,Mumbai,40000.0
Aisha,,Bangalore,70000.0
Ali,22.0,Hyderabad,
Priya,24.0,Pune,40000.0
Ali,25.0,Bangalore,40000.0
Rahul,,Hyderabad,60000.0
Sara,24.0,Pune,70000.0
Karan,21.0,Bangalore,60000.0
Aisha,23.0,Chennai,60000.0
Rahul,20.0,Bangalore,40000.0
John,,Hyderabad,50000.0
Rahul,24.0,Mumbai,40000.0
Aisha,24.0,Mumbai,40000.0
Daniyal,23.0,,40000.0
Priya,22.0,Delhi,40000.0
Sara,20.0,Mumbai,70000.0
Rahul,25.0,Delhi,
Aisha,22.0,Chennai,40000.0
Daniyal,23.0,Delhi,
Sara,20.0,Delhi,
Ali,20.0,,70000.0
Sara,20.0,Mumbai,40000.0
Karan,23.0,Pune,50000.0
John,23.0,Bangalore,60000.0
Karan,22.0,Hyderabad,60000.0
Priya,22.0,Mumbai,50000.0
Rahul,23.0,Delhi,40000.0
Karan,23.0,Bangalore,40000.0
Priya,24.0,Hyderabad,
Aisha,20.0,Hyderabad,60000.0
Daniyal,22.0,Hyderabad,70000.0
Rahul,23.0,,60000.0
Rahul,20.0,Hyderabad,
